STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     1303;19381203;   5;    5.5;   8.5;   8.0;  992.30;   94.00;-999;    6.5;    4.8;    3.3;-999;  19.5;   1;    0.000;   0;eor
     1303;19381204;   5;    3.8;   7.9;   6.7; 1006.30;   98.00;-999;    5.5;    1.3;    3.3;-999;   0.0;   0;    0.000;   0;eor
     1303;19381205;   5;    5.9;   7.7;   7.7;  995.60;   85.00;-999;    7.8;    2.9;    2.5;-999;   9.4;   1;    0.000;   0;eor
     1303;19381206;   5;    5.8;   8.3;   5.0; 1002.20;   91.00;-999;    7.4;    2.1;   -0.6;-999;   2.4;   1;    1.700;   0;eor
     1303;19381207;   5;    6.7;   8.1;   5.0; 1001.40;   81.00;-999;    8.9;    4.7;    1.8;-999;   0.2;   1;    1.600;   0;eor
     1303;19381208;   5;    7.0;   6.5;   7.0;  990.40;   67.00;-999;    8.0;    3.9;    2.6;-999;   6.5;   1;    0.000;   0;eor
     1303;19381209;   5;    5.8;   8.4;   4.7;  991.40;   88.00;-999;    8.9;    4.2;    3.2;-999;   4.6;   1;    2.900;   0;eor
     1303;19381210;   5;    8.7;   8.5;   3.0;  988.60;   75.00;-999;   12.1;    4.2;    2.1;-999;   0.0;   1;    5.800;   0;eor
     1303;19381211;   5;    9.0;   8.5;   5.0;  990.70;   75.00;-999;   12.7;    6.2;   -0.6;-999;   2.1;   1;    3.600;   0;eor
     1303;19381212;   5;   10.9;   7.9;   4.3;  998.40;   60.00;-999;   12.7;    8.5;    4.0;-999;   0.0;   0;    0.000;   0;eor
     1303;19381213;   5;    8.4;   8.4;   3.7; 1003.10;   75.00;-999;   11.4;    5.6;    4.6;-999;   0.0;   0;    0.000;   0;eor
     1303;19381214;   5;    5.8;   7.7;   2.3; 1003.90;   81.00;-999;   11.2;    3.6;    3.3;-999;   0.0;   0;    3.800;   0;eor
     1303;19381215;   5;    2.4;   6.7;   3.7; 1005.60;   91.00;-999;    4.7;   -1.6;   -3.5;-999;   0.0;   0;    0.500;   0;eor
     1303;19381216;   5;    0.2;   5.1;   4.0; 1008.30;   76.00;-999;    4.3;   -2.6;   -4.7;-999;   0.0;   0;    1.300;   0;eor
     1303;19381217;   5;   -6.4;   2.5;   0.0; 1016.40;   65.00;-999;   -2.5;   -7.8;   -6.8;-999;   0.0;   0;    6.300;   0;eor
     1303;19381218;   5;  -11.5;   1.6;   0.0; 1012.20;   64.00;-999;   -7.6;  -12.5;  -11.5;-999;   0.0;   1;    6.100;   0;eor
     1303;19381219;   5;  -13.6;   1.6;   0.3; 1003.10;   68.00;-999;  -10.0;  -14.6;  -14.3;-999;   0.0;   1;    4.700;   0;eor
     1303;19381220;   5;  -11.6;   1.7;   7.3;  992.40;   72.00;-999;  -10.4;  -14.8;  -14.6;-999;   9.0;   1;    1.300;   0;eor
     1303;19381221;   5;   -8.4;   2.5;   8.0;  989.20;   80.00;-999;   -8.0;  -10.4;  -10.6;-999;   3.1;   7;    0.000;   0;eor
     1303;19381222;   5;   -8.4;   2.9;   8.0;  993.20;   87.00;-999;   -7.4;   -9.5;  -12.2;-999;   4.9;   7;    0.000;   1;eor
     1303;19381223;   5;   -9.5;   2.4;   3.3;  997.80;   84.00;-999;   -6.4;  -14.4;  -19.5;-999;   0.0;   1;    0.200;   7;eor
     1303;19381224;   5;   -5.8;   3.3;   8.0; 1004.40;   84.00;-999;   -5.4;   -7.0;  -16.8;-999;   0.0;   1;    0.000;   8;eor
     1303;19381225;   5;   -6.8;   3.3;   5.3; 1015.40;   85.00;-999;   -4.0;   -9.5;  -11.0;-999;   0.0;   1;    0.000;   6;eor
     1303;19381226;   5;   -7.6;   2.9;   5.7; 1012.80;   84.00;-999;   -6.1;  -12.6;  -14.3;-999;   0.4;   7;    0.000;   5;eor
     1303;19381227;   5;    0.0;   5.5;   8.0;  994.30;   93.00;-999;    2.9;   -6.4;  -14.4;-999;   4.5;   8;    0.000;   0;eor
     1303;19381228;   5;   -0.2;   5.2;   8.0;  996.00;   85.00;-999;    3.2;   -1.0;    0.0;-999;   0.2;   7;    0.000;   0;eor
     1303;19381229;   5;   -1.2;   4.8;   6.7;  998.00;   86.00;-999;   -0.6;   -3.9;   -2.6;-999;   2.0;   8;    2.900;   0;eor
     1303;19381230;   5;    1.2;   6.4;   8.0;  984.60;   96.00;-999;    2.1;   -1.7;   -4.5;-999;   3.8;   8;    0.000;   0;eor
     1303;19381231;   5;    1.2;   6.0;   7.3;  987.20;   90.00;-999;    1.5;    0.6;   -0.2;-999;   1.9;   8;    0.200;   0;eor
     1303;19390101;   5;    3.2;   6.9;   8.0;  984.00;   92.00;-999;    4.7;   -0.2;   -1.9;-999;  21.8;   8;    0.000;   0;eor
     1303;19390102;   5;    3.8;   6.8;   6.7;  980.30;   84.00;-999;    5.4;    2.8;   -0.7;-999;   1.1;   1;    1.500;   0;eor
     1303;19390103;   5;    1.9;   6.4;   8.0;  987.90;   90.00;-999;    3.4;    0.5;    1.0;-999;   1.9;   8;    0.000;   0;eor
     1303;19390104;   5;    1.6;   6.0;   7.7;  990.40;   88.00;-999;    2.6;   -0.5;   -1.3;-999;   5.1;   8;    0.200;   1;eor
     1303;19390105;   5;    1.2;   6.4;   8.0;  988.60;   93.00;-999;    3.5;   -1.1;   -0.6;-999;   3.5;   8;    0.000;   0;eor
     1303;19390106;   5;   -1.5;   5.3;   6.0; 1004.00;   93.00;-999;    0.6;   -3.0;   -8.4;-999;   1.0;   7;    0.000;   2;eor
     1303;19390107;   5;   -1.4;   4.8;   7.0; 1009.40;   89.00;-999;   -0.1;   -5.1;   -5.8;-999;   2.2;   8;    0.200;   3;eor
     1303;19390108;   5;    6.7;   8.4;   8.0; 1003.50;   85.00;-999;    8.0;   -0.5;   -0.6;-999;   0.0;   0;    0.000;   0;eor
     1303;19390109;   5;    5.8;   7.6;   8.0;  997.80;   83.00;-999;    7.0;    5.0;    3.9;-999;   2.6;   1;    0.000;   0;eor
     1303;19390110;   5;    6.1;   9.1;   8.0;  996.40;   94.00;-999;    7.4;    4.8;    4.2;-999;   0.0;   1;    0.000;   0;eor
     1303;19390111;   5;    6.4;   8.1;   7.3;  989.50;   85.00;-999;    7.5;    3.4;    0.7;-999;   0.0;   1;    0.000;   0;eor
     1303;19390112;   5;    4.5;   7.6;   6.3;  984.00;   86.00;-999;    7.8;    2.4;    2.8;-999;   5.7;   1;    0.000;   0;eor
     1303;19390113;   5;    2.4;   6.8;   5.0;  990.70;   91.00;-999;    3.8;    1.6;   -1.3;-999;   3.0;   8;    0.000;   0;eor
     1303;19390114;   5;    4.6;   7.2;   7.3;  991.90;   87.00;-999;    5.8;    1.0;   -1.5;-999;  10.5;   1;    0.600;   0;eor
     1303;19390115;   5;   11.2;  10.3;   7.3;  987.20;   77.00;-999;   12.4;    5.6;    5.0;-999;   0.7;   1;    0.200;   0;eor
     1303;19390116;   5;   11.1;  10.3;   5.7;  982.20;   75.00;-999;   13.8;    9.5;    6.7;-999;   0.6;   1;    1.200;   0;eor
     1303;19390117;   5;   10.4;  10.7;   6.7;  983.40;   87.00;-999;   12.0;    6.7;   -1.3;-999;   6.9;   1;    2.500;   0;eor
     1303;19390118;   5;    9.5;  10.0;   5.3;  983.60;   82.00;-999;   12.1;    8.2;    9.1;-999;   1.3;   1;    0.500;   0;eor
     1303;19390119;   5;    8.8;  10.1;   7.3;  993.60;   89.00;-999;   10.2;    7.2;    5.8;-999;   7.0;   1;    0.000;   0;eor
     1303;19390120;   5;    7.6;   9.1;   6.0;  993.20;   86.00;-999;    8.6;    6.5;    4.1;-999;   0.6;   1;    0.000;   0;eor
     1303;19390121;   5;    8.2;   9.1;   7.3;  985.80;   83.00;-999;    9.8;    6.0;    4.2;-999;   5.2;   1;    1.300;   0;eor
     1303;19390122;   5;    7.4;   9.6;   8.0;  988.60;   91.00;-999;    9.0;    6.4;    6.7;-999;   3.5;   1;    0.000;   0;eor
     1303;19390123;   5;    6.3;   8.7;   8.0;  978.00;   90.00;-999;    6.9;    4.9;    3.8;-999;   6.7;   1;    0.000;   0;eor
     1303;19390124;   5;    4.9;   8.1;   8.0;  993.50;   93.00;-999;    6.5;    4.4;    4.2;-999;  11.2;   1;    0.000;   0;eor
     1303;19390125;   5;    3.6;   6.7;   7.7;  987.20;   84.00;-999;    4.5;    2.3;    1.3;-999;   0.7;   1;    0.300;   0;eor
     1303;19390126;   5;    2.4;   6.3;   7.3;  979.80;   84.00;-999;    4.0;    1.6;    1.5;-999;   1.6;   1;    0.000;   0;eor
     1303;19390127;   5;    1.4;   6.4;   8.0;  988.00;   95.00;-999;    1.8;   -0.1;   -0.2;-999;   1.0;   8;    0.000;   0;eor
     1303;19390128;   5;    2.2;   6.3;   8.0;  998.40;   89.00;-999;    2.7;    1.3;    0.1;-999;   0.0;   0;    0.000;   0;eor
     1303;19390129;   5;    1.4;   4.8;   6.0; 1003.90;   70.00;-999;    2.5;    1.0;    0.3;-999;   0.0;   0;    0.100;   0;eor
     1303;19390130;   5;    0.7;   5.1;   4.0; 1004.40;   76.00;-999;    3.0;   -0.9;   -2.0;-999;   0.0;   0;    3.200;   0;eor
     1303;19390131;   5;   -1.0;   4.8;   0.3; 1005.10;   85.00;-999;    0.9;   -3.4;   -7.4;-999;   0.0;   0;    4.800;   0;eor
     1303;19390201;   5;   -1.0;   4.5;   0.0; 1004.80;   81.00;-999;    2.6;   -4.9;  -13.1;-999;   0.0;   0;    6.400;   0;eor
     1303;19390202;   5;   -4.3;   4.1;   4.7; 1007.50;   92.00;-999;   -1.6;   -5.2;  -10.8;-999;   0.0;   0;    0.000;   0;eor
     1303;19390203;   5;    1.9;   4.0;   0.0; 1011.10;   58.00;-999;    7.0;   -4.4;  -13.8;-999;   0.0;   0;    8.000;   0;eor
     1303;19390204;   5;    1.4;   5.2;   4.3; 1014.30;   79.00;-999;    4.0;   -2.6;  -12.6;-999;   0.0;   0;    5.300;   0;eor
     1303;19390205;   5;    2.7;   6.5;   5.3; 1014.40;   86.00;-999;    5.8;    1.8;   -6.4;-999;   0.0;   0;    1.000;   0;eor
     1303;19390206;   5;    3.0;   5.2;   2.0; 1014.00;   70.00;-999;    7.2;   -0.9;   -5.3;-999;   0.0;   0;    7.200;   0;eor
     1303;19390207;   5;    3.2;   4.7;   0.0; 1013.20;   64.00;-999;    9.6;   -2.7;  -11.0;-999;   0.0;   0;    8.100;   0;eor
     1303;19390208;   5;    5.8;   6.0;   4.7; 1013.90;   64.00;-999;    8.8;    1.9;   -2.3;-999;   0.0;   0;    0.500;   0;eor
     1303;19390209;   5;    6.1;   7.3;   5.0; 1007.40;   77.00;-999;    7.7;    3.6;    1.1;-999;   8.0;   1;    0.000;   0;eor
     1303;19390210;   5;    8.8;  10.8;   8.0; 1013.40;   95.00;-999;    9.3;    5.4;    3.8;-999;   2.7;   1;    0.000;   0;eor
     1303;19390211;   5;    8.5;  10.7;   8.0; 1015.10;   96.00;-999;    9.0;    7.9;    7.4;-999;   0.8;   1;    0.000;   0;eor
     1303;19390212;   5;    8.2;   9.1;   7.3; 1003.00;   82.00;-999;   10.1;    5.8;    7.0;-999;   2.4;   1;    0.600;   0;eor
     1303;19390213;   5;    3.8;   6.4;   5.0;  999.60;   79.00;-999;    7.5;    3.1;    0.9;-999;   2.3;   1;    0.300;   0;eor
     1303;19390214;   5;    1.8;   4.9;   4.3; 1016.00;   74.00;-999;    5.2;   -2.7;   -9.8;-999;   0.3;   8;    5.900;   0;eor
     1303;19390215;   5;    4.6;   6.8;   8.0; 1012.80;   82.00;-999;    5.7;    2.1;    0.3;-999;   0.0;   1;    0.000;   0;eor
     1303;19390216;   5;    4.9;   8.3;   8.0; 1007.10;   95.00;-999;    5.8;    4.2;    0.0;-999;   2.9;   1;    0.000;   0;eor
     1303;19390217;   5;    3.6;   6.8;   5.0; 1000.60;   84.00;-999;    7.1;    2.3;    0.5;-999;   4.0;   1;    4.200;   0;eor
     1303;19390218;   5;    3.5;   6.1;   5.7;  996.30;   78.00;-999;    6.0;    1.7;   -0.8;-999;   1.1;   1;    4.800;   0;eor
     1303;19390219;   5;    4.5;   7.7;   8.0;  998.40;   93.00;-999;    6.2;    0.5;   -2.5;-999;   7.7;   1;    0.000;   0;eor
     1303;19390220;   5;    3.1;   6.4;   4.3; 1008.60;   82.00;-999;    6.6;    1.6;   -0.7;-999;   0.0;   1;    2.000;   0;eor
     1303;19390221;   5;    1.4;   6.1;   7.7; 1007.40;   92.00;-999;    3.5;   -0.4;   -7.1;-999;   0.0;   0;    0.000;   0;eor
     1303;19390222;   5;    1.9;   4.8;   4.3;  993.50;   71.00;-999;    4.6;   -1.8;   -8.3;-999;   3.3;   8;    6.100;   0;eor
     1303;19390223;   5;    5.1;   7.3;   8.0;  982.40;   85.00;-999;    6.6;    0.6;    0.5;-999;   0.5;   8;    0.300;   0;eor
     1303;19390224;   5;    8.2;   6.8;   7.3;  989.60;   63.00;-999;   11.3;    5.0;    2.8;-999;   0.0;   0;    1.000;   0;eor
     1303;19390225;   5;    5.9;   7.2;   7.3;  998.70;   78.00;-999;    8.5;    3.5;    0.8;-999;   4.7;   1;    0.900;   0;eor
     1303;19390226;   5;    4.6;   7.6;   4.7;  996.60;   87.00;-999;    7.9;    3.6;    0.1;-999;   1.1;   8;    1.500;   0;eor
     1303;19390227;   5;    3.6;   6.1;   4.0; 1001.40;   78.00;-999;    7.6;    1.9;   -1.9;-999;   0.5;   8;    3.600;   0;eor
     1303;19390228;   5;    5.6;   5.9;   4.3;  989.40;   66.00;-999;    8.9;    1.3;   -2.9;-999;   0.0;   1;    4.000;   0;eor
     1303;19390301;   5;    4.2;   6.9;   6.7;  994.40;   82.00;-999;    6.5;    3.2;   -2.9;-999;   1.6;   8;    2.900;   0;eor
     1303;19390302;   5;    7.7;   7.5;   4.7; 1005.80;   72.00;-999;   10.4;    2.2;   -1.4;-999;   0.0;   0;    2.700;   0;eor
     1303;19390303;   5;    9.9;   6.7;   1.3; 1005.60;   55.00;-999;   14.5;    5.7;    3.0;-999;   0.0;   0;   10.600;   0;eor
     1303;19390304;   5;   10.8;   7.2;   2.7; 1002.60;   55.00;-999;   16.0;    7.3;    2.6;-999;   0.0;   1;    8.800;   0;eor
     1303;19390305;   5;    9.0;   9.3;   4.3;  999.90;   80.00;-999;   13.2;    7.4;    3.5;-999;   8.9;   1;    1.600;   0;eor
     1303;19390306;   5;    7.8;   9.2;   7.7; 1001.50;   88.00;-999;   10.5;    5.5;    5.0;-999;   8.5;   1;    0.800;   0;eor
     1303;19390307;   5;    5.1;   6.7;   5.0; 1001.50;   74.00;-999;    8.6;    3.0;    4.0;-999;   1.6;   1;    4.900;   0;eor
     1303;19390308;   5;    3.5;   6.9;   7.7;  995.80;   85.00;-999;    7.6;    1.1;   -0.1;-999;   9.9;   8;    0.200;   0;eor
     1303;19390309;   5;    3.8;   6.8;   7.3;  998.00;   84.00;-999;    7.5;    1.3;   -0.2;-999;   5.0;   8;    4.500;   0;eor
     1303;19390310;   5;    4.7;   6.3;   5.7; 1006.20;   74.00;-999;    9.1;    2.1;    0.3;-999;   0.4;   1;    5.300;   0;eor
     1303;19390311;   5;    2.4;   5.7;   4.7; 1009.50;   79.00;-999;    6.2;   -1.7;   -5.2;-999;   0.0;   0;    3.900;   0;eor
     1303;19390312;   5;    1.8;   4.8;   6.3; 1013.90;   71.00;-999;    4.3;    0.0;   -2.5;-999;   0.0;   1;    6.300;   0;eor
     1303;19390313;   5;    2.2;   5.1;   7.3; 1017.40;   71.00;-999;    4.5;   -1.0;   -1.9;-999;   7.9;   1;    2.500;   0;eor
     1303;19390314;   5;    5.0;   7.2;   7.0; 1004.20;   82.00;-999;    8.2;    2.2;    0.8;-999;   2.1;   1;    3.700;   0;eor
     1303;19390315;   5;    1.5;   5.3;   1.3; 1002.30;   77.00;-999;    5.9;   -0.9;   -1.7;-999;   1.2;   7;    6.200;   0;eor
     1303;19390316;   5;    1.1;   5.1;   5.7; 1003.10;   79.00;-999;    4.9;   -2.1;   -7.4;-999;   3.0;   8;    4.200;   1;eor
     1303;19390317;   5;   -0.4;   5.6;   6.0;  995.50;   91.00;-999;    1.3;   -1.4;   -0.5;-999;   0.7;   8;    0.000;   2;eor
     1303;19390318;   5;   -1.3;   4.0;   4.7; 1006.00;   73.00;-999;    1.3;   -3.4;   -5.3;-999;   0.0;   1;    5.400;   0;eor
     1303;19390319;   5;   -0.4;   5.3;   7.0;  997.60;   93.00;-999;    1.0;   -3.1;   -7.3;-999;   0.9;   8;    0.000;   0;eor
     1303;19390320;   5;    2.0;   5.7;   7.3;  995.00;   83.00;-999;    4.0;   -0.8;   -4.0;-999;   3.9;   8;    0.300;   0;eor
     1303;19390321;   5;    2.7;   6.0;   8.0;  988.60;   83.00;-999;    4.9;    0.0;   -0.6;-999;   4.1;   8;    0.000;   1;eor
     1303;19390322;   5;    2.1;   6.7;   6.3;  985.60;   93.00;-999;    3.8;    0.4;   -1.1;-999;  12.8;   8;    0.000;   0;eor
     1303;19390323;   5;    2.6;   6.0;   6.7;  982.00;   82.00;-999;    6.4;    0.1;   -2.0;-999;   9.3;   8;    4.000;   2;eor
     1303;19390324;   5;    2.5;   6.0;   7.0;  984.40;   83.00;-999;    6.5;    0.2;   -3.3;-999;   1.1;   8;    2.100;   3;eor
     1303;19390325;   5;    3.8;   6.3;   3.3;  991.20;   78.00;-999;    8.1;    0.6;   -1.2;-999;   0.2;   8;    4.600;   0;eor
     1303;19390326;   5;    1.6;   5.6;   8.0;  997.40;   83.00;-999;    3.7;    0.8;    0.3;-999;   0.0;   1;    0.000;   0;eor
     1303;19390327;   5;    2.8;   6.0;   8.0;  991.60;   82.00;-999;    5.0;    0.5;    0.3;-999;   0.1;   1;    0.100;   0;eor
     1303;19390328;   5;    3.9;   6.1;   7.3;  989.10;   77.00;-999;    6.7;    1.6;   -1.5;-999;   0.0;   1;    3.200;   0;eor
     1303;19390329;   5;    4.6;   6.5;   5.3;  996.60;   76.00;-999;    7.6;    2.4;   -0.4;-999;   0.0;   0;    1.400;   0;eor
     1303;19390330;   5;    7.0;   6.3;   1.3;  998.60;   64.00;-999;   12.1;    0.5;   -5.8;-999;   0.0;   0;   10.900;   0;eor
     1303;19390331;   5;    8.2;   7.3;   2.0;  999.50;   69.00;-999;   13.4;    1.9;   -2.3;-999;   0.0;   0;    6.700;   0;eor
     1303;19390401;   5;    9.8;   7.6;   5.0;  997.90;   64.00;-999;   16.1;    3.0;   -2.5;-999;   0.0;   0;    1.700;   0;eor
     1303;19390402;   5;    9.8;   8.8;   5.0;  991.60;   70.00;-999;   14.7;    7.7;    4.5;-999;   7.4;   1;    1.800;   0;eor
     1303;19390403;   5;    8.0;   8.3;   6.3;  986.40;   78.00;-999;   12.4;    5.3;    4.1;-999;   6.4;   1;    4.100;   0;eor
     1303;19390404;   5;   10.2;  10.4;   7.7;  978.60;   83.00;-999;   12.8;    7.4;    4.2;-999;  12.7;   1;    0.400;   0;eor
     1303;19390405;   5;   10.8;   9.5;   5.7;  985.50;   74.00;-999;   14.5;    8.0;    6.0;-999;   1.6;   1;    5.900;   0;eor
     1303;19390406;   5;    9.5;   9.3;   7.7;  990.40;   76.00;-999;   15.5;    6.6;    5.6;-999;   4.8;   1;    2.000;   0;eor
     1303;19390407;   5;    6.2;   7.6;   8.0; 1001.40;   81.00;-999;    7.7;    5.0;    4.2;-999;   0.0;   0;    1.100;   0;eor
     1303;19390408;   5;    7.0;   7.9;   5.3; 1002.20;   78.00;-999;   11.8;    4.5;    1.5;-999;   0.0;   0;    0.400;   0;eor
     1303;19390409;   5;   10.2;   8.0;   1.0; 1002.70;   68.00;-999;   15.5;    3.0;   -1.7;-999;   0.0;   0;    7.700;   0;eor
     1303;19390410;   5;   12.4;   8.5;   0.3; 1002.70;   61.00;-999;   17.5;    4.0;   -1.6;-999;   0.0;   0;   11.600;   0;eor
     1303;19390411;   5;   15.6;   8.3;   0.3; 1001.90;   48.00;-999;   20.5;    6.6;   -1.6;-999;   0.0;   1;   11.500;   0;eor
     1303;19390412;   5;   18.3;  12.0;   4.3; 1003.50;   56.00;-999;   24.2;   12.3;    4.8;-999;   0.2;   1;    8.100;   0;eor
     1303;19390413;   5;   16.2;  11.9;   5.3; 1002.30;   64.00;-999;   21.6;   12.7;    6.5;-999;   0.0;   0;    8.900;   0;eor
     1303;19390414;   5;   13.5;  12.5;   8.0;  994.40;   78.00;-999;   18.8;   11.2;    9.4;-999;  15.7;   1;    1.400;   0;eor
     1303;19390415;   5;   11.0;  10.0;   7.7; 1000.00;   77.00;-999;   13.3;    8.3;    4.8;-999;   1.1;   1;    2.900;   0;eor
     1303;19390416;   5;   11.0;  11.9;   8.0; 1001.60;   89.00;-999;   11.9;    9.0;    4.9;-999;   6.2;   1;    0.000;   0;eor
     1303;19390417;   5;    7.0;   8.9;   7.7;  999.10;   88.00;-999;   11.0;    5.6;    6.4;-999;   9.9;   1;    0.900;   0;eor
     1303;19390418;   5;    5.9;   7.2;   6.0; 1011.00;   77.00;-999;    8.7;    4.8;    3.5;-999;   0.0;   1;    3.400;   0;eor
     1303;19390419;   5;    8.9;   8.0;   5.0; 1019.10;   71.00;-999;   11.6;    2.9;   -1.0;-999;   0.0;   0;    4.400;   0;eor
     1303;19390420;   5;   11.6;   8.3;   2.7; 1014.40;   62.00;-999;   17.0;    3.4;   -2.1;-999;   0.0;   0;   10.300;   0;eor
     1303;19390421;   5;   10.7;   8.4;   2.0; 1009.60;   65.00;-999;   16.1;    5.8;   -0.6;-999;   0.0;   0;   11.300;   0;eor
     1303;19390422;   5;    7.7;   7.3;   5.3;  994.70;   67.00;-999;   14.0;    5.1;    5.7;-999;   0.1;   1;    5.100;   0;eor
     1303;19390423;   5;    6.2;   7.7;   7.7;  992.80;   82.00;-999;    9.4;    3.7;    2.1;-999;   1.6;   1;    3.100;   0;eor
     1303;19390424;   5;    8.4;   9.6;   8.0;  984.60;   87.00;-999;   11.8;    3.7;    4.6;-999;  10.5;   1;    1.600;   0;eor
     1303;19390425;   5;    6.5;   8.0;   6.3;  986.60;   81.00;-999;   10.5;    4.6;    4.5;-999;   0.0;   1;    4.800;   0;eor
     1303;19390426;   5;    7.7;   6.3;   5.0;  995.40;   61.00;-999;   10.5;    3.0;   -2.1;-999;   0.8;   1;    6.900;   0;eor
     1303;19390427;   5;    7.3;   6.0;   6.7; 1003.20;   61.00;-999;   10.5;    3.4;   -1.1;-999;   0.0;   1;    6.800;   0;eor
     1303;19390428;   5;    6.6;   7.1;   7.0; 1005.80;   74.00;-999;    9.3;    2.4;    2.4;-999;   0.0;   1;    2.600;   0;eor
     1303;19390429;   5;    6.2;   8.1;   8.0; 1001.10;   87.00;-999;    7.7;    4.7;    4.2;-999;   1.6;   1;    0.000;   0;eor
     1303;19390430;   5;    8.0;  10.3;   8.0;  996.30;   96.00;-999;    9.6;    6.5;    6.0;-999;   1.0;   1;    0.000;   0;eor
     1303;19390501;   5;    7.9;   9.2;   8.0;  999.20;   87.00;-999;    9.7;    5.6;    4.4;-999;   2.7;   1;    0.000;   0;eor
     1303;19390502;   5;    9.0;   9.6;   8.0;  995.10;   82.00;-999;   12.4;    7.2;    5.9;-999;   0.0;   0;    0.500;   0;eor
     1303;19390503;   5;    9.4;   7.9;   3.0;  995.60;   67.00;-999;   15.0;    5.5;    5.2;-999;   0.0;   0;   10.300;   0;eor
     1303;19390504;   5;   11.3;   8.5;   3.7;  996.40;   66.00;-999;   16.4;    4.9;    1.0;-999;   0.0;   0;    8.900;   0;eor
     1303;19390505;   5;   12.6;   8.3;   2.3;  988.70;   55.00;-999;   17.4;    6.9;    1.8;-999;   0.0;   0;    9.400;   0;eor
     1303;19390506;   5;   11.0;   8.7;   1.3;  986.20;   65.00;-999;   17.3;    5.6;    2.1;-999;   0.0;   0;   12.000;   0;eor
     1303;19390507;   5;   11.1;   9.2;   5.7;  993.60;   70.00;-999;   15.8;    5.6;    2.1;-999;   0.0;   0;    8.200;   0;eor
     1303;19390508;   5;    9.8;   9.1;   8.0; 1002.40;   75.00;-999;   11.5;    8.0;    7.6;-999;   0.0;   1;    0.000;   0;eor
     1303;19390509;   5;   11.3;   9.5;   7.7; 1005.90;   71.00;-999;   13.7;    8.4;    7.6;-999;   0.0;   1;    0.000;   0;eor
     1303;19390510;   5;   11.0;  10.7;   7.7; 1007.20;   81.00;-999;   13.2;    8.7;    8.3;-999;   0.0;   1;    0.700;   0;eor
     1303;19390511;   5;   11.0;  10.9;   7.3; 1003.60;   83.00;-999;   15.0;    7.5;    5.0;-999;   4.6;   1;    1.200;   0;eor
     1303;19390512;   5;   10.0;  10.7;   7.3;  998.20;   90.00;-999;   11.6;    6.5;    6.0;-999;   7.6;   1;    0.000;   0;eor
     1303;19390513;   5;   12.6;   9.9;   6.3;  999.80;   70.00;-999;   15.0;    8.1;    5.8;-999;   0.0;   0;    1.600;   0;eor
     1303;19390514;   5;   12.5;   8.7;   3.0;  996.30;   59.00;-999;   18.0;    7.0;    4.3;-999;   0.0;   0;   11.900;   0;eor
     1303;19390515;   5;   11.5;  10.4;   7.3;  991.50;   77.00;-999;   15.4;    7.7;    4.7;-999;   0.1;   1;    2.000;   0;eor
     1303;19390516;   5;    8.8;  10.3;   6.0;  989.10;   88.00;-999;   11.7;    7.6;    5.2;-999;   6.4;   1;    0.300;   0;eor
     1303;19390517;   5;   11.0;   9.6;   4.0;  991.60;   71.00;-999;   16.1;    6.6;    4.1;-999;   1.3;   1;    9.000;   0;eor
     1303;19390518;   5;   11.6;  10.3;   6.7;  991.10;   75.00;-999;   15.3;    7.2;    2.4;-999;   0.0;   1;    7.100;   0;eor
     1303;19390519;   5;    9.7;   9.6;   7.3;  993.40;   80.00;-999;   11.6;    7.5;    4.2;-999;   0.0;   0;    0.300;   0;eor
     1303;19390520;   5;   11.1;   7.7;   4.7;  997.90;   58.00;-999;   15.3;    7.3;    6.3;-999;   0.0;   0;    6.800;   0;eor
     1303;19390521;   5;   12.6;   8.8;   4.0; 1000.00;   61.00;-999;   17.6;    6.3;    2.3;-999;   0.0;   0;   12.200;   0;eor
     1303;19390522;   5;   14.1;   9.6;   5.0; 1006.00;   60.00;-999;   18.4;    7.3;    1.6;-999;   0.0;   0;   11.300;   0;eor
     1303;19390523;   5;   16.9;  10.4;   1.3; 1012.80;   56.00;-999;   21.4;   10.4;    4.8;-999;   0.0;   0;   13.400;   0;eor
     1303;19390524;   5;   17.3;   9.2;   1.7; 1012.20;   48.00;-999;   21.5;   10.1;    6.7;-999;   0.0;   0;   12.900;   0;eor
     1303;19390525;   5;   16.2;   9.5;   4.7; 1007.40;   52.00;-999;   21.0;    9.0;    3.9;-999;   0.0;   0;    9.400;   0;eor
     1303;19390526;   5;   13.8;  10.5;   5.0; 1009.80;   70.00;-999;   20.2;    5.7;    0.4;-999;   0.0;   0;    9.100;   0;eor
     1303;19390527;   5;   13.2;  10.7;   6.7; 1007.60;   72.00;-999;   17.5;    6.3;    3.0;-999;   0.0;   1;    3.600;   0;eor
     1303;19390528;   5;   12.9;  10.0;   4.3; 1008.00;   67.00;-999;   18.3;    9.5;    3.6;-999;   0.0;   0;    8.700;   0;eor
